dataset,audio_path,beats_path,has_downbeats
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104306.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104306.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104304.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104304.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105807.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105807.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105806.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105806.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104305.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104305.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-100605.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-100605.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Ballroom_Classics4-06.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Ballroom_Classics4-06.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-14.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-14.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-01.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-01.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-15.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-15.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Ballroom_Classics4-07.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Ballroom_Classics4-07.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105808.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105808.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-03.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-03.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-02.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-02.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Ballroom_Classics4-10.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Ballroom_Classics4-10.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-06.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-06.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-12.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-12.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-13.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-13.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-07.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-07.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-103306.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103306.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Ballroom_Magic-06.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Ballroom_Magic-06.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-103304.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103304.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104906.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104906.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104709.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104709.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-11.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-11.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-05.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-05.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-04.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-04.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-StrictlyDancing_Tango-10.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-StrictlyDancing_Tango-10.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104708.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104708.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104907.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104907.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-103305.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103305.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Ballroom_Magic-07.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Ballroom_Magic-07.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105505.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105505.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105707.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105707.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Chrisanne3-05.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Chrisanne3-05.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105317.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105317.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Chrisanne3-04.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Chrisanne3-04.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105706.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105706.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105506.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105506.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Chrisanne3-06.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Chrisanne3-06.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104208.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104208.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105705.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105705.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105507.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105507.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104806.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104806.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Chrisanne1-06.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Chrisanne1-06.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105107.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105107.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105305.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105305.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-104807.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104807.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Chrisanne1-05.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Chrisanne1-05.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Step_By_Step-08.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Step_By_Step-08.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Media-105306.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105306.beats,True
ballroom,data/Ballroom/audio/BallroomData/Tango/Albums-Chrisanne1-04.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Chrisanne1-04.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Pais_Tropical-03.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Pais_Tropical-03.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-104001.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104001.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Pais_Tropical-02.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Pais_Tropical-02.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-AnaBelen_Veneo-02.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-AnaBelen_Veneo-02.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam4-02.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam4-02.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-106004.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-106004.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103815.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103815.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103618.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103618.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-104003.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104003.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-104002.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104002.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Pais_Tropical-01.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Pais_Tropical-01.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103806.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103806.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-106003.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-106003.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Pais_Tropical-04.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Pais_Tropical-04.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-106002.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-106002.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103807.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103807.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103805.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103805.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam4-12.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam4-12.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-104004.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104004.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam4-07.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam4-07.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-106001.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-106001.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-104103.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104103.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latino_Latino-03.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latino_Latino-03.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103903.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103903.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-106106.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-106106.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam2-01.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam2-01.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-106107.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-106107.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam2-14.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam2-14.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Fire-02.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Fire-02.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103902.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103902.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-104102.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104102.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam2-02.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam2-02.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam2-03.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam2-03.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Fire-15.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Fire-15.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103901.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103901.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam-09.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam-09.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-104101.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104101.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-104105.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104105.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Macumba-08.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Macumba-08.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103905.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103905.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103904.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103904.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-104104.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104104.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-105608.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105608.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103708.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103708.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-105609.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105609.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Macumba-07.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Macumba-07.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103705.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103705.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam5-01.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam5-01.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Macumba-06.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Macumba-06.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103506.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103506.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam-03.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam-03.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam-15.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam-15.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-105607.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105607.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103504.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103504.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Fire-09.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Fire-09.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-106118.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-106118.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103706.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103706.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103707.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103707.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-105404.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105404.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103505.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103505.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Macumba-05.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Macumba-05.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-105606.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105606.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103501.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103501.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-106109.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-106109.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam5-06.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam5-06.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-105401.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105401.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-106108.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-106108.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103502.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103502.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam5-10.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam5-10.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-105403.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105403.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103715.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103715.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-105402.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105402.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-105416.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105416.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103503.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103503.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam-06.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam-06.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103606.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103606.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Cafe_Paradiso-02.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Cafe_Paradiso-02.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Cafe_Paradiso-03.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Cafe_Paradiso-03.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103607.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103607.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103808.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103808.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Media-103605.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-103605.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Cafe_Paradiso-01.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Cafe_Paradiso-01.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam3-05.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam3-05.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Cafe_Paradiso-04.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Cafe_Paradiso-04.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam3-04.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam3-04.beats,True
ballroom,data/Ballroom/audio/BallroomData/Samba/Albums-Latin_Jam3-06.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Latin_Jam3-06.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105518.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105518.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104216.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104216.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105120.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105120.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105121.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105121.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104217.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104217.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105914.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105914.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105320.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105320.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105122.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105122.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105913.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105913.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104416.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104416.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Albums-Step_By_Step-16.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Step_By_Step-16.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Albums-AnaBelen_Veneo-11.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-AnaBelen_Veneo-11.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104417.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104417.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Albums-Step_By_Step-17.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Step_By_Step-17.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105912.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105912.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104615.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104615.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104617.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104617.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Albums-Step_By_Step-15.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Step_By_Step-15.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104415.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104415.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105119.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105119.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105911.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105911.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104616.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104616.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104315.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104315.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-100615.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-100615.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105816.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105816.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105817.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105817.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104314.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104314.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-100614.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-100614.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Albums-Chrisanne2-12.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Chrisanne2-12.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-100616.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-100616.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104316.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104316.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105020.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105020.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Albums-Ballroom_Classics4-18.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Ballroom_Classics4-18.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Albums-Ballroom_Classics4-19.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Ballroom_Classics4-19.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104317.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104317.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Albums-Chrisanne2-11.wav,data/Ballroom/annotations/BallroomAnnotations-master/Albums-Chrisanne2-11.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-105019.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-105019.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104515.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104515.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104918.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104918.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104717.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104717.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104716.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104716.beats,True
ballroom,data/Ballroom/audio/BallroomData/Quickstep/Media-104514.wav,data/Ballroom/annotations/BallroomAnnotations-master/Media-104514.beats,True
